"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSG00000105722",147.761633736042,-1.09295339006605,0.181775300658791,1.07155261822791e-09,9.97091140232115e-09
"ENSG00000104064",42.6948999950903,-1.94545182865805,0.32986083533194,1.07532014263046e-09,9.99950481470641e-09
"ENSG00000181026",85.7754948786424,-1.32562976954061,0.222147985253535,1.0872815761068e-09,1.00976892181015e-08
"ENSG00000177125",54.1843539684994,-1.97774288571701,0.335552696868428,1.11848720122833e-09,1.03741129263413e-08
"ENSG00000272886",102.53532562079,-1.43774094383855,0.241721256018285,1.14800860277192e-09,1.0641071369544e-08
"ENSG00000071054",104.965946307476,-1.04484551532625,0.174246361339791,1.1523799129764e-09,1.0667851348743e-08
"ENSG00000171456",85.6930909264828,-1.74091863202411,0.29480083957347,1.21615448905853e-09,1.12149544330542e-08
"ENSG00000152332",88.2082931972383,-1.2835795302716,0.215767687481829,1.22331322426162e-09,1.12665347813474e-08
"ENSG00000182831",50.1775642283593,-1.62487085448666,0.27533660045118,1.25778962386697e-09,1.15546443351135e-08
"ENSG00000110721",32.2057827372683,-2.94521493731344,0.502542761813752,1.28342140264647e-09,1.17749210268298e-08
"ENSG00000243335",24.3671843989849,-3.2037964793013,0.545873952629442,1.28685938149061e-09,1.17989431825206e-08
"ENSG00000116954",121.237014558437,-1.05225755886149,0.176201938514056,1.31282532281465e-09,1.20293574296097e-08
"ENSG00000106178",136.582203090188,-6.82626735959547,1.27071863600123,1.3928568402981e-09,1.27302693435499e-08
"ENSG00000196850",85.0499900360675,-1.42774757279428,0.242162829909485,1.39590586747653e-09,1.27500412197491e-08
"ENSG00000148840",111.961709260909,-1.1981565742465,0.20161752542707,1.39697399184083e-09,1.27517061588768e-08
"ENSG00000004961",110.915367583637,-1.03845670985492,0.174180270593033,1.42301329502828e-09,1.29811637401344e-08
"ENSG00000138081",80.7897433205124,-1.33531539645201,0.225626810916611,1.42470224219868e-09,1.29883399470867e-08
"ENSG00000275714",92.5805147084886,-6.90287102244238,1.28456131359933,1.44136808730639e-09,1.31236518765183e-08
"ENSG00000287080",120.507489275013,-6.84838980956733,1.27465657673747,1.47482259145179e-09,1.3411289452905e-08
"ENSG00000153975",140.222587700022,-1.22765531500364,0.207476911144907,1.47891772930203e-09,1.34400383291053e-08
"ENSG00000182325",34.6394299515179,-2.03369987931,0.350753682195554,1.56229519819198e-09,1.41798482837159e-08
"ENSG00000179195",88.1814711607134,-1.13489325975397,0.191769320371885,1.686686588291e-09,1.5279958111044e-08
"ENSG00000196611",41.3922001808668,-4.94170646280018,0.816080262287993,1.68812374278008e-09,1.52833592939115e-08
"ENSG00000013588",31.1733086523877,-2.58451319118834,0.446344586227702,1.78242970105017e-09,1.61168816247595e-08
"ENSG00000174996",71.3274804463899,-1.46946014632461,0.250947799120724,1.92393837798157e-09,1.73310969656099e-08
"ENSG00000249673",24.526898160776,-2.23801810135571,0.389163881147528,1.92334942540943e-09,1.73310969656099e-08
"ENSG00000160633",157.628122967474,-1.08957735429046,0.184369511927724,1.93851087690662e-09,1.74514472001694e-08
"ENSG00000185246",66.3753509315729,-1.45702520424947,0.249327898000536,1.94016285669098e-09,1.74554027012917e-08
"ENSG00000076604",65.4689791690509,-1.59747513270463,0.274104140701046,1.95002897790758e-09,1.75332087051715e-08
"ENSG00000163510",109.648568186964,-1.19034111106263,0.202058454139425,2.04341755110004e-09,1.83499660936277e-08
"ENSG00000205903",44.1591671476073,-1.84304674915291,0.318471121495996,2.13018334324475e-09,1.91052892373883e-08
"ENSG00000287553",94.3340039701382,-6.76543895507247,1.27179280019451,2.13221883411224e-09,1.91116376818466e-08
"ENSG00000074657",43.3582167174423,-1.82690135587956,0.316144935081386,2.18565154016369e-09,1.95662026869753e-08
"ENSG00000164080",50.7916276572225,-2.18126811249629,0.378440954174822,2.25106530996956e-09,2.01392698179066e-08
