"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"13952",-1.01617307692308,-1.65412426035503,-5.42040538940967,9.14710844048239e-05,0.00188877275378214,1.10261733365278
"13578",-1.34183653846154,-3.97525443786982,-5.41578556142475,9.22326064169191e-05,0.00190310811121197,1.0940971716106
"12830",-1.45994711538462,-2.07776331360947,-5.41497678981835,9.23666005717003e-05,0.00190398140673587,1.09260530696511
"3916",-1.05346923076923,-0.342949704142012,-5.40993711359896,9.32061375303092e-05,0.00191586075107091,1.08330721445697
"490",-1.15023173076923,0.78558875739645,-5.40993276545829,9.32068652905475e-05,0.00191586075107091,1.08329919083593
"2915",-1.52570673076923,-2.75760355029586,-5.40991694646868,9.32095130082094e-05,0.00191586075107091,1.08327000004482
"10389",-1.35978461538462,-4.73022485207101,-5.40909307484325,9.33475176497477e-05,0.00191760032111937,1.08174966520257
"18213",-1.23941538461538,-4.66077514792899,-5.40375100681599,9.42475351107313e-05,0.00192946990825839,1.0718895626464
"20851",-1.69447211538462,-4.11241715976331,-5.39615514296204,9.55428626992476e-05,0.00195251356246716,1.05786327782566
"6866",-1.02557980769231,-1.44465088757396,-5.3914876145855,9.6348007378359e-05,0.00196575102617664,1.04924073161868
"28608",-1.93047692307692,-2.91295266272189,-5.38562019154586,9.73701718822623e-05,0.00198435218693012,1.0383976434528
"18707",-1.13113269230769,-0.572387573964497,-5.38236034237603,9.7942946131407e-05,0.00199216246640305,1.03237150699111
"12799",-1.17371442307692,-1.45979881656805,-5.37701456701662,9.88898387938967e-05,0.00200735198758526,1.02248642904613
"659",-1.18982403846154,-1.26590828402367,-5.37538501747274,9.91803720875853e-05,0.00201211269832572,1.0194724476897
"5012",-1.38302884615384,2.45209467455621,-5.3737468314754,9.94733414642534e-05,0.002016917429723,1.01644215416606
"25845",-1.13291923076923,-2.0065650887574,-5.36544579394981,0.000100971797637217,0.00204081303756886,1.00108180037958
"19631",-1.34441442307692,-2.49372189349112,-5.36533108398106,0.000100992668340267,0.00204081303756886,1.00086947855238
"342",-1.02556634615385,0.494056213017752,-5.36425184999803,0.000101189247794084,0.00204248791235599,0.998871794689119
"3398",-1.87205288461538,-2.25062130177515,-5.36077254881861,0.000101825710531404,0.0020541807712986,0.992430538066062
"5225",-1.23966634615385,1.99267159763314,-5.35831295135411,0.000102278154981851,0.00206215029761106,0.987876146139579
"9293",-1.6954,-3.84576923076923,-5.35309237822378,0.000103245434309776,0.00207707450242675,0.97820678108833
"3027",-1.25879423076923,-1.32179585798817,-5.35306997824471,0.000103249605091547,0.00207707450242675,0.978165285230631
"507",-1.12407692307692,0.166008875739645,-5.34632806564339,0.000104512929232987,0.00209779052201788,0.965673055792113
"42380",-1.47945096153846,-2.76047633136095,-5.33431780268988,0.000106803490622328,0.00213779532845105,0.943404849007257
"18310",-1.02834038461538,-1.92662130177515,-5.32957006256974,0.000107723325277142,0.00214957687908923,0.934597085390477
"7667",-1.14146346153846,-0.965437869822485,-5.32930727482939,0.000107774478465017,0.00214957687908923,0.934109492640577
"7706",-1.02844230769231,0.180926035502959,-5.32912028813951,0.000107810891929049,0.00214957687908923,0.93376254062043
"1371",-1.29202403846154,-2.54436982248521,-5.32559698158336,0.000108499414279777,0.00216090657187256,0.9272242610683
"654",-1.2449125,2.22088461538462,-5.32140857397898,0.000109323870041533,0.0021737118576216,0.919449718964353
"2326",-1.41642019230769,-4.92792603550296,-5.31931521616252,0.000109738373233142,0.00217954118954869,0.91556319665386
"310",-1.30186634615385,2.88044082840237,-5.31343846639872,0.000110910787532258,0.00219796673207198,0.904649515708986
"18710",-1.35476153846154,0.0027455621301776,-5.31132889381049,0.000111334822179518,0.00220515370787646,0.900730788773695
"3830",-1.241975,-1.39396153846154,-5.30969361111691,0.000111664683083796,0.00221046853912822,0.897692717674044
"2930",-1.83105480769231,-2.65268934911243,-5.30581316641884,0.000112451504207058,0.00222114903499472,0.890482192484042
"35293",-1.17414615384615,-3.6997100591716,-5.28589686218385,0.000116581646024663,0.00229264475096887,0.853444854273556
"35242",-1.42272884615384,-3.69382840236686,-5.28255173226993,0.000117290681570553,0.00230216038000751,0.847219259380195
"39662",-1.28603365384615,-3.04509467455621,-5.2824515767127,0.000117311979657642,0.00230216038000751,0.847032839297487
"8117",-1.02516346153846,-1.03836094674556,-5.27642330121207,0.000118601332523709,0.00232570330628306,0.835810091667128
"3223",-1.61915576923077,-4.44985798816568,-5.27619214259544,0.000118651066281189,0.00232570330628306,0.835379657757608
"3957",-1.2536875,-3.41453846153846,-5.26981749460614,0.000120031156509709,0.00234635441906276,0.823507005100309
"10419",-1.459425,-2.51207692307692,-5.26925217105132,0.000120154350810067,0.00234748541068782,0.822453859222321
"29390",-1.08021153846154,-0.687100591715976,-5.26169676109925,0.000121813498804339,0.00237087605554772,0.808375040753955
"3224",-1.44200673076923,-2.4580650887574,-5.25870583252221,0.000122476868372802,0.00237991963427063,0.802799774401993
"11505",-1.15936346153846,-1.11170710059172,-5.25713882551553,0.000122825920191102,0.00238412343951707,0.799878341828197
"17417",-1.54985288461538,-2.92327514792899,-5.24555446312525,0.00012543866357534,0.00242436027089746,0.778271797365321
"28374",-1.90462211538462,-2.45095562130178,-5.24092978434418,0.000126497803478359,0.00244351590385696,0.769641489025513
"9248",-1.35011538461538,-4.41185207100592,-5.2337618414144,0.000128157818096386,0.00247425161009407,0.756259911012641
"11414",-1.50820288461538,2.61907100591716,-5.22928434051052,0.000129206239463453,0.00249181480283542,0.74789783461107
"25598",-1.65952115384615,-2.20790236686391,-5.22650951538189,0.00012986044723375,0.00249906588573188,0.742714406599582
"10366",-1.27920384615385,-2.37005917159763,-5.22410407578511,0.000130430354139716,0.00250600652079458,0.738220237540709
"614",-1.23344903846154,-1.01852366863905,-5.22334391999005,0.000130610993843618,0.00250799547831914,0.736799864423929
"18227",-1.50185480769231,-4.26068934911243,-5.22249476553545,0.000130813090438645,0.00250799547831914,0.73521311140528
"9236",-1.23631153846154,-1.41602366863905,-5.22085378760265,0.000131204560990861,0.00251281912145024,0.732146486485414
"17635",-1.85430961538462,-2.67518639053254,-5.22003233151859,0.000131400984371936,0.00251524025972258,0.730611243423743
"29444",-1.00247980769231,-2.67765088757396,-5.2102483282664,0.00013376414849367,0.00255231656464635,0.712319319745934
"27230",-1.41072115384615,-2.25524852071006,-5.20591802148522,0.000134824130071517,0.00256882587716834,0.704219772611799
"34365",-1.1559,-4.53138461538462,-5.20265254951477,0.000135629233170288,0.00258241797486765,0.698110421703118
"29458",-1.05268076923077,-2.2132426035503,-5.19855422086556,0.000136646756499872,0.00259491612805702,0.690441054597535
"32142",-1.26150673076923,-3.1180650887574,-5.19702058330345,0.000137029562272369,0.00259943777343397,0.687570573700171
"30623",-1.13006826923077,-3.10235798816568,-5.18642259563235,0.000139705545818951,0.00264322304145819,0.667726739557299
"40298",-1.13604423076923,-1.5420650887574,-5.18256347052976,0.000140693415145875,0.00265631829362908,0.660497484665131
"18731",-1.06658461538462,-0.911724852071006,-5.18041320092655,0.000141246994468605,0.00266397021746064,0.656468629908137
"42999",-1.35213076923077,-1.64801183431953,-5.17996621692247,0.00014136235289465,0.00266474710238819,0.655631067915995
"534",-1.44400096153846,-2.33878402366864,-5.17667965933003,0.000142213566521902,0.00267775251043452,0.649471952382283
"11084",-1.12895480769231,-0.219073964497041,-5.17643992805646,0.000142275864689234,0.00267775251043452,0.649022637294214
