"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"20903",-1.00217410714286,-1.54202551020408,-5.18773941328476,0.00011212904800941,0.00178725531179371,0.789861035764541
"14933",-1.05663988095238,-0.0980331632653062,-5.18625062580214,0.000112448063561782,0.00178912089635591,0.786953655405626
"1242",-1.49254017857143,-2.00085204081633,-5.18539437447987,0.000112631965303546,0.00179124256131084,0.785281410409978
"24953",-1.30381845238095,-2.69555612244898,-5.18190655554574,0.000113384284680744,0.00179997551930682,0.778468899723296
"14961",-1.08313095238095,0.131515306122449,-5.18160767061353,0.000113448995295362,0.00180019626077052,0.777885044912145
"20857",-1.28180952380953,-2.1136862244898,-5.17164602000903,0.000115627765630356,0.00183148798371945,0.758419757408448
"28654",-1.02467410714286,-2.81736479591837,-5.16532792961561,0.000117032026267444,0.00184959669345868,0.746068276608857
"5214",-1.18947619047619,-1.25927551020408,-5.16402170081555,0.000117324543343273,0.00185256708746979,0.743514119554445
"11932",-1.40169642857143,-2.92911989795918,-5.15737360826884,0.000118825082587699,0.00187292222034249,0.730511691078575
"10163",-1.76893601190476,-2.28470918367347,-5.15570286213763,0.000119205298510306,0.00187641108046009,0.727243244826563
"29293",-1.53917261904762,2.83640816326531,-5.14745973375569,0.000121099714002746,0.0019005819541628,0.711112814015787
"31768",-1.66495238095238,-4.46172959183673,-5.14738813019994,0.000121116305492044,0.0019005819541628,0.710972664528703
"5116",-1.37398363095238,-3.34685459183673,-5.14373151706975,0.000121966724419759,0.00190862853350435,0.703814823424666
"43079",-1.32140327380952,1.30863520408163,-5.14277388921482,0.000122190458887575,0.00190961544954794,0.701940015227707
"20808",-1.12697470238095,-1.66087755102041,-5.13936041089935,0.00012299142274113,0.00191980400087509,0.695256403853796
"21356",-1.74972767857143,-2.54976275510204,-5.13314537388708,0.000124463738389254,0.00193936835635287,0.683083997150075
"17455",-1.15748660714286,-1.71286479591837,-5.13018991051357,0.000125170257928022,0.00194780753147281,0.677294095951518
"5023",-1.08588839285714,-0.889742346938776,-5.12960211745792,0.00012531126678502,0.0019491457927979,0.676142464395233
"21353",-1.27050297619048,-2.53338520408163,-5.12727777681147,0.000125870476499712,0.00195612657623433,0.671588132961575
"41053",-1.15639136904762,-2.16273469387755,-5.12595270794367,0.000126190427155355,0.00195766436313296,0.668991514874009
"20813",-1.39192261904762,-2.40793112244898,-5.1236850439995,0.000126739929000315,0.00196530032440591,0.66454732750528
"31625",-1.45535416666667,0.390821428571429,-5.12197937684239,0.000127154877460459,0.00196917778542676,0.661204171694714
"3019",-1.53956398809524,-2.20636224489796,-5.11668171612495,0.000128452652916754,0.00198580403612538,0.650818558821883
"10192",-1.74412797619048,-4.87211734693878,-5.11620042481843,0.00012857123215491,0.00198677037459439,0.649874874788142
"28457",-1.43541666666667,-4.45267857142857,-5.11305631238912,0.000129348659795602,0.00199617206556514,0.643709480001106
"10159",-1.61860119047619,-2.02740051020408,-5.10827515884344,0.000130540196792388,0.00201105485164486,0.634331871728692
"18471",-1.06976785714286,-1.53323979591837,-5.10461513588774,0.000131459995603991,0.00202171094801919,0.627151517292147
"15063",-1.71734226190476,-3.42394132653061,-5.10330720709017,0.000131790313369953,0.00202540364804524,0.624585222666178
"10964",-1.28346726190476,1.95723724489796,-5.10257889785994,0.000131974619860009,0.00202540364804524,0.623156121621345
"4236",-1.69430654761905,-4.78969387755102,-5.10215248404543,0.00013208265211734,0.00202540364804524,0.622319378026887
"13938",-1.64240922619048,-2.32234948979592,-5.10153307820291,0.00013223974192062,0.00202540364804524,0.621103894406055
"23107",-1.01472172619048,-2.33642091836735,-5.09511495794348,0.000133878879301921,0.00204735879598833,0.608506900615692
"24389",-1.2281755952381,-4.56299489795918,-5.09413177861628,0.000134131824505524,0.00204945792915233,0.60657679379315
"7721",-1.29073214285714,-2.39133163265306,-5.08788955873863,0.00013574934395531,0.00207060116417069,0.594320055744149
"40073",-1.09383482142857,-2.23439795918367,-5.0837799543325,0.000136825242335611,0.00208432021138336,0.586248437434104
"7693",-1.30567857142857,2.74433418367347,-5.0834512375475,0.000136911680493926,0.00208474068540666,0.585602729863144
"28820",-1.22169047619048,2.49052551020408,-5.08244368865273,0.00013717697362613,0.00208707366723339,0.583623500193425
"25063",-1.21795089285714,-2.57061734693878,-5.07830108745402,0.000138273338399275,0.00210276360493628,0.575484612652318
"595",-1.45732738095238,-5.00333673469388,-5.07785372134449,0.000138392277146293,0.00210366947924694,0.574605569727805
"42442",-1.57612053571429,-4.38382397959184,-5.07332685446669,0.000139601774883304,0.00211841956721204,0.565709373920915
"472",-1.06108035714286,0.786438775510204,-5.07159077024402,0.00014006851882277,0.00212459239188664,0.562297033353439
"13647",-1.30091815476191,-1.68741581632653,-5.06981934624285,0.000140546426234795,0.00212996894020965,0.55881489489051
"38091",-1.06539583333334,-2.83325,-5.06958625482394,0.000140609436632887,0.00212996894020965,0.558356675200751
"7521",-1.48382738095238,-3.06033673469388,-5.064993263724,0.000141857008760104,0.00214163587192023,0.54932640661789
"24838",-1.70269196428572,-2.79219387755102,-5.06462437111368,0.00014195770422965,0.00214222687155413,0.548601028933642
"5102",-1.26046577380952,0.732313775510204,-5.06224541593857,0.00014260885667809,0.00214658437496804,0.543922781099713
"8816",-1.02252232142857,-1.01054081632653,-5.06053746501903,0.000143078248770662,0.00215039035999271,0.540563696063794
"31860",-1.77489880952381,-3.24086734693878,-5.06029257262042,0.00014314568270737,0.00215039035999271,0.540082032111767
"1232",-1.52900744047619,2.44540306122449,-5.06022188740061,0.000143165152801705,0.00215039035999271,0.539943004454347
"6897",-1.65979910714286,-2.24507908163265,-5.05780851791437,0.000143831554532505,0.00215354832908694,0.535195931197564
"21390",-1.08134523809524,-1.5864693877551,-5.05777907038779,0.000143839705616854,0.00215354832908694,0.535138004341166
"10434",-1.63117708333333,-2.22516071428571,-5.05764298360467,0.000143877380679794,0.00215354832908694,0.534870303921486
"39017",-1.183875,-2.55871428571429,-5.05484006418551,0.00014465562909501,0.00216269320916603,0.529356153585892
"20504",-1.54202529761905,2.17043112244898,-5.04708290235837,0.000146832209981866,0.00218784932560448,0.51409118296744
"626",-1.24767708333333,-2.16251785714286,-5.04510606234336,0.000147392282403524,0.00219434905143028,0.510200017087659
"3225",-1.76746875,-3.43996428571429,-5.03937209138603,0.000149029332263574,0.00221685824101395,0.498911038226141
"17347",-1.77059226190476,-2.28004846938776,-5.03570156726932,0.000150087117223195,0.00222885030367539,0.491682708295646
"7478",-1.31792857142857,-1.12291581632653,-5.03035518662406,0.000151641750745215,0.00224534983458221,0.481151561797209
"2415",-1.15938839285714,-2.08084948979592,-5.02940865011149,0.000151918715341959,0.00224780888661834,0.479286784695853
"4341",-1.44494642857143,1.41195153061224,-5.02794341944886,0.000152348485081116,0.00225205000912774,0.476399937519977
"35799",-1.0047068452381,-0.410459183673469,-5.02636557895246,0.000152812689085766,0.00225796998014009,0.473290967739374
"8697",-1.33436755952381,2.28952551020408,-5.02601630356998,0.000152915643978122,0.00225838730837717,0.472602721391624
"22093",-1.33280952380952,2.07709948979592,-5.02581336431234,0.000152975496698182,0.00225838730837717,0.472202824101319
"27613",-1.22940773809524,-4.08755867346939,-5.0254240582495,0.000153090382175975,0.00225838730837717,0.471435673758339
"5200",-1.50915476190476,2.33875510204082,-5.02540543576951,0.000153095879962802,0.00225838730837717,0.471398976670595
"35653",-1.21228571428571,2.04280612244898,-5.02511714079271,0.000153181017326924,0.0022587028659779,0.470830863646449
"3455",-1.37534077380952,-2.12909693877551,-5.02205514893106,0.000154088288004958,0.00227113573580686,0.464796370048183
"13860",-1.61810714285715,-3.55488520408163,-5.01942441283428,0.000154872209179125,0.00227984503026337,0.45961099109596
"36362",-1.0088318452381,-1.77956632653061,-5.01833728474809,0.000155197359209293,0.00228084115672455,0.457467965988425
"15869",-1.25222172619048,1.6465612244898,-5.01707609056106,0.000155575454323171,0.0022854498644415,0.454981652723158
"12744",-1.27118452380952,-2.9979362244898,-5.01422040790823,0.00015643508286765,0.00229457023969988,0.449351350287358
"32961",-1.67401488095238,3.58341326530612,-5.01415334333062,0.000156455329752347,0.00229457023969988,0.449219114516553
"30943",-1.43735416666667,2.08257142857143,-5.01378318815767,0.000156567128786262,0.00229463849839741,0.448489245949725
"20073",-2.34687351190476,3.30566581632653,-5.01370913946373,0.000156589503827645,0.00229463849839741,0.448343235680849
"34931",-1.14563392857143,-3.72806632653061,-5.01075574751998,0.000157484617799417,0.00230680134869233,0.442519224031278
"9924",-1.16245238095238,-1.49185459183673,-5.01027786314156,0.000157629950889717,0.00230702273848631,0.441576762139947
"1875",-1.68004761904762,-3.27019897959184,-4.99938030320997,0.000160981949878555,0.00234638972852605,0.420078571606004
"24490",-1.22838095238095,-1.51410969387755,-4.99865967208148,0.000161206188104865,0.00234776687592692,0.418656505282429
"15107",-1.28965029761905,2.03607397959184,-4.99865079507977,0.000161208952364468,0.00234776687592692,0.41863898740244
"43043",-1.39903273809524,-2.37025510204082,-4.99638705848723,0.000161915470049763,0.00235708744875647,0.414171459045894
"32093",-1.34840327380953,-2.57423979591837,-4.9953409235869,0.000162243050601922,0.00236088624721885,0.412106710214629
"1987",-1.17763839285714,2.82257908163265,-4.99384370884103,0.000162713070513431,0.00236578261284465,0.409151469274601
"13767",-1.43042261904762,-1.55598469387755,-4.99344194597522,0.000162839434812196,0.00236664876689932,0.408358419532988
"42735",-1.01081398809524,-1.35395153061224,-4.99116297350355,0.000163558147556885,0.00237513263734612,0.403859579854739
"21710",-1.1955,-1.80596428571429,-4.9909538240572,0.00016362427024982,0.00237513263734612,0.403446678097279
"526",-1.30540773809524,1.95151275510204,-4.98970178687246,0.000164020679895002,0.00237991185533154,0.400974817302429
"4931",-1.00727380952381,-1.57092091836735,-4.98936767837899,0.000164126630055479,0.00238047436870888,0.400315168928334
"28337",-1.11425148809524,-1.18829081632653,-4.98705029789866,0.000164863448857538,0.00238920514657224,0.395739519686665
"11498",-1.46674404761905,1.84702040816327,-4.98498285332927,0.000165523681842275,0.00239753173717854,0.391656894729443
"3180",-1.43453720238095,-1.23725255102041,-4.98466402601912,0.000165625741163811,0.00239753173717854,0.391027260340377
"3828",-1.10487351190476,-0.869298469387755,-4.98461636343797,0.000165641003940199,0.00239753173717854,0.390933133240999
"41029",-1.54721130952381,3.36284693877551,-4.98417893301047,0.000165781148169237,0.00239858040958783,0.390069256748475
"4860",-1.38978422619048,-3.4480637755102,-4.98287604376512,0.000166199294306252,0.00240266813347753,0.387496077333425
"8822",-1.072625,0.822785714285715,-4.97913779604925,0.000167405092339464,0.0024171412538159,0.380112135965698
"6495",-1.47131547619048,-2.26051020408163,-4.9725856970007,0.000169540349191506,0.00243507223060504,0.36716666255733
"21194",-1.24550595238095,-2.93607397959184,-4.96548443582083,0.000171886340684383,0.00246277748057815,0.353131154422451
"17454",-1.12691666666667,-1.94116071428571,-4.96467115077914,0.000172157149674114,0.00246462758607045,0.351523379875343
"4045",-1.20514583333333,-1.17178571428571,-4.95971075169839,0.000173818432253552,0.00248043033026183,0.341715745315119
"26707",-1.00279017857143,0.188951530612245,-4.95850850651495,0.000174223560188929,0.00248521071182541,0.339338301281037
"28311",-1.42546875,-2.87135714285714,-4.95404417634145,0.000175736479973881,0.00249941761265906,0.330508774329425
"2724",-1.04107291666667,-0.772232142857143,-4.9538358939214,0.000175807395076397,0.00249941761265906,0.330096784632397
"7438",-1.19270238095238,1.42771683673469,-4.95359107406943,0.000175890788042118,0.00249941761265906,0.329612516971241
"234",-1.35382589285714,1.43047193877551,-4.95349091975902,0.000175924915360588,0.00249941761265906,0.329414404250334
"18466",-1.40898660714286,2.05892091836735,-4.95203314693084,0.000176422421862787,0.00250548123200967,0.326530704189665
"12426",-1.54209226190476,2.35948724489796,-4.95074244516209,0.000176864122317459,0.0025087375684846,0.323977314919824
"4728",-1.05888988095238,-2.26653316326531,-4.95036623088734,0.00017699308400772,0.00250956220313947,0.323233019894661
"24794",-1.2479568452381,-2.96563775510204,-4.95010473383635,0.000177082779182187,0.00250982964590497,0.322715670670977
"12707",-1.19037202380952,-2.59600765306122,-4.94892657942913,0.000177487475812779,0.00251355609611986,0.320384707686421
"17250",-1.62578125,-2.19892857142857,-4.9463349585837,0.000178381060897124,0.00252268311836883,0.315256720759647
"3874",-1.68616517857143,2.87566581632653,-4.94623146908082,0.000178416840082191,0.00252268311836883,0.315051933964154
"7812",-1.1287380952381,-0.671887755102041,-4.94433568896088,0.000179073575578174,0.0025309589164186,0.311300338505522
"744",-1.94713244047619,2.69795663265306,-4.942398425817,0.000179747258663172,0.00253542381218638,0.307466272880332
"27386",-1.1507693452381,-2.20581632653061,-4.94156369405851,0.000180038342148739,0.00253851913145892,0.305814125247519
"512",-1.02281994047619,1.17470663265306,-4.9405654460806,0.000180387084881998,0.0025414137489558,0.303838244035594
"3100",-1.37113095238095,-1.86510969387755,-4.93848041124926,0.000181117751830563,0.00254765593513788,0.299710905175096
"2310",-1.24459821428571,0.86518112244898,-4.93694685311566,0.000181657110976114,0.00255277391797117,0.296674935595711
"155",-1.34947470238095,1.29780102040816,-4.93683153910816,0.000181697734347171,0.00255277391797117,0.296446639957086
"3201",-1.54964583333333,-1.14923214285714,-4.93566393242627,0.000182109592703773,0.00255704786980697,0.294134966894628
"36399",-1.01130803571429,2.43799744897959,-4.93556008240032,0.000182146271086072,0.00255704786980697,0.293929353875708
"22672",-1.35427678571429,1.98826530612245,-4.93173903239053,0.000183501125255902,0.00257402825462881,0.286363283258363
"22758",-1.42583630952381,-1.6216887755102,-4.92649024754232,0.000185379190181692,0.00259457026448684,0.275967740419204
"31523",-1.35207886904762,-2.31852040816327,-4.92641876845643,0.000185404902483015,0.00259457026448684,0.275826152442883
"28560",-1.58693154761905,-2.16926530612245,-4.92505833456989,0.000185894976744002,0.00260040138609168,0.273131264690279
"25897",-1.24044494047619,-0.0645612244897959,-4.92410017163269,0.000186240941242427,0.0026042128141448,0.271233124572582
"19631",-1.21469940476191,-2.48073724489796,-4.91753429417081,0.000188629625831985,0.00263241966605149,0.258223498812626
"42916",-1.43656547619047,3.36784693877551,-4.91503268944329,0.000189548010127167,0.00264154072137357,0.253265679410944
"17726",-1.72753422619048,-2.69534948979592,-4.91230509466977,0.000190554616553265,0.00264885120766255,0.247859264257892
"30213",-1.20026339285714,0.948507653061225,-4.91018730924433,0.000191339976830104,0.00265664161403647,0.243661048775282
"40298",-1.03042113095238,-1.55349744897959,-4.9078181335052,0.000192222520121982,0.00266454547039085,0.238963954587719
