,log2FoldChange,AveExpr,t,P.Value,padj,B
16105,7.118916071,-1.911717729,19.56666713,1.70E-20,2.17E-18,36.70796216
35038,5.859056349,-1.370130719,19.53043282,1.80E-20,2.29E-18,36.64814361
1729,5.252633234,0.595884395,19.49368703,1.91E-20,2.43E-18,36.58738091
14338,5.234739484,-1.687444036,19.47255885,1.98E-20,2.51E-18,36.55239785
43093,6.917562202,-2.658030229,19.46093006,2.02E-20,2.55E-18,36.53312923
23299,6.844014484,-1.056090278,19.45132271,2.05E-20,2.58E-18,36.51720245
31415,8.839307937,-1.719251634,19.43470843,2.11E-20,2.65E-18,36.4896435
7992,6.660902976,-0.84655719,19.4051314,2.22E-20,2.77E-18,36.44053139
16140,5.487504762,-1.299650327,19.36996142,2.35E-20,2.93E-18,36.38204684
25113,8.545404167,-1.855604167,19.3484381,2.44E-20,3.03E-18,36.34620956
31433,6.741283532,-1.096069036,19.34141745,2.47E-20,3.06E-18,36.33451232
41334,5.594750694,-1.957550654,19.29409576,2.67E-20,3.30E-18,36.2555717
23286,6.212152877,-0.179577614,19.28589271,2.71E-20,3.33E-18,36.2418704
11651,4.241048413,-0.030265114,19.27664936,2.75E-20,3.38E-18,36.22642542
30530,6.286453671,-0.955410948,19.24342156,2.90E-20,3.56E-18,36.17085062
6233,8.034440377,-2.351379493,19.23677811,2.94E-20,3.59E-18,36.15972913
29596,5.569000992,-1.025263889,19.22641734,2.99E-20,3.64E-18,36.14237796
23355,6.359998214,-2.175723039,19.21570613,3.04E-20,3.70E-18,36.12443134
17903,7.137166468,-2.203211193,19.19844482,3.13E-20,3.79E-18,36.09549164
34987,6.435580556,-1.050628676,19.1737341,3.26E-20,3.94E-18,36.05402301
4430,5.679365575,-0.325538399,19.16765196,3.30E-20,3.96E-18,36.04380905
33233,6.623390377,-3.156363971,19.16756953,3.30E-20,3.96E-18,36.0436706
6231,5.953593849,-0.485636846,19.16551973,3.31E-20,3.96E-18,36.04022764
12494,5.603880853,-0.281198121,19.15774993,3.35E-20,4.00E-18,36.02717413
21487,5.644444147,-0.611199755,19.1567707,3.36E-20,4.00E-18,36.02552867
42226,7.42131746,-1.587718954,19.14502059,3.43E-20,4.07E-18,36.00577848
10747,5.832135615,-1.255665033,19.13686849,3.47E-20,4.11E-18,35.99206981
41295,5.310668155,-1.169042484,19.12385384,3.55E-20,4.19E-18,35.97017368
30532,4.932722123,-0.374633987,19.1208318,3.57E-20,4.20E-18,35.96508748
28698,4.165365675,-1.04339665,19.11483885,3.60E-20,4.23E-18,35.95499906
35955,8.007964385,-1.692868873,19.10913212,3.64E-20,4.26E-18,35.94538989
29593,6.006000694,-1.746469363,19.10251411,3.68E-20,4.30E-18,35.93424315
36838,4.764007639,-2.093329657,19.09159368,3.75E-20,4.37E-18,35.91584248
18841,6.863622718,-1.48167116,19.07968588,3.82E-20,4.44E-18,35.89576768
5327,6.06698006,-0.322621324,19.02360003,4.20E-20,4.87E-18,35.80106849
28736,5.556628671,-2.071949346,19.01547682,4.26E-20,4.92E-18,35.7873326
39486,6.679786508,-1.254613562,19.01083682,4.30E-20,4.95E-18,35.77948432
23326,6.225708929,-0.244388072,19.00928275,4.31E-20,4.95E-18,35.77685534
26055,7.662230853,-2.452617239,18.99081152,4.44E-20,5.09E-18,35.74559372
2586,6.731094246,-0.19003268,18.98903325,4.46E-20,5.09E-18,35.7425827
42187,7.088554266,-1.377010621,18.98754015,4.47E-20,5.09E-18,35.74005433
36798,4.197151488,-1.753893791,18.98625465,4.48E-20,5.09E-18,35.73787739
4443,7.631383532,-1.554768382,18.97880492,4.54E-20,5.14E-18,35.725259
18845,6.107708234,-1.392309232,18.97600207,4.56E-20,5.15E-18,35.7205104
3531,5.600671032,-0.414995507,18.95646702,4.71E-20,5.31E-18,35.68739718
8938,6.689440079,-1.14945384,18.94302318,4.82E-20,5.42E-18,35.66459178
17907,6.145955456,-0.887890931,18.93858743,4.86E-20,5.45E-18,35.65706414
2635,5.807689782,-0.749583742,18.93403292,4.89E-20,5.47E-18,35.64933337
1685,6.177234524,-0.394489788,18.93055,4.92E-20,5.49E-18,35.6434204
36834,5.380133631,-1.59780433,18.90332261,5.16E-20,5.73E-18,35.59716394
27834,7.419823413,-1.507986928,18.9021348,5.17E-20,5.73E-18,35.59514466
40397,6.043069444,-1.352878676,18.89315181,5.25E-20,5.80E-18,35.57987001
41338,4.676194841,-2.05270384,18.89244694,5.25E-20,5.80E-18,35.5786712
37726,5.30196994,-0.51303799,18.87234969,5.43E-20,5.99E-18,35.54447402
3498,5.663400198,-0.564186683,18.85400821,5.61E-20,6.16E-18,35.51323692
9833,6.051242361,-1.610262663,18.8463094,5.68E-20,6.22E-18,35.50011736
30534,5.980962202,-0.822470997,18.84398837,5.70E-20,6.23E-18,35.49616118
20598,4.997804067,-1.852063317,18.83198208,5.82E-20,6.35E-18,35.47568981
13392,6.914652083,-0.705178513,18.81944036,5.95E-20,6.47E-18,35.45429346
19732,3.759199901,-0.179583742,18.81720666,5.97E-20,6.47E-18,35.45048143
831,6.511233631,-0.447837827,18.77735204,6.39E-20,6.91E-18,35.38240003
23333,5.897063988,-1.806495098,18.76362401,6.54E-20,7.06E-18,35.35892034
20597,5.401106647,-0.388865605,18.75269473,6.67E-20,7.16E-18,35.34021686
13394,5.195665675,-0.868629085,18.75219198,6.67E-20,7.16E-18,35.33935626
36794,5.47623621,-1.687984069,18.74501544,6.75E-20,7.23E-18,35.32706954
23297,5.736178869,-0.951946078,18.727962,6.95E-20,7.43E-18,35.29785657
20591,7.537381448,-1.363250817,18.71945232,7.06E-20,7.52E-18,35.2832707
25998,5.650394048,-1.802065768,18.71430827,7.12E-20,7.57E-18,35.27445087
12532,6.467969742,-0.993853758,18.71199679,7.15E-20,7.58E-18,35.27048698
38585,5.094758532,-0.172011029,18.70155036,7.28E-20,7.70E-18,35.2525675
35011,8.451398313,-1.438856209,18.69945667,7.30E-20,7.70E-18,35.24897502
4436,6.495828571,-1.446751225,18.68900169,7.43E-20,7.82E-18,35.23103049
25125,6.175497222,-1.61520098,18.68130024,7.53E-20,7.91E-18,35.21780651
31455,8.321937599,-1.552467729,18.66676436,7.72E-20,8.09E-18,35.19283446
34994,4.045675496,-1.216569036,18.63212283,8.20E-20,8.54E-18,35.13325422
20612,7.141431548,-1.539167484,18.63200641,8.20E-20,8.54E-18,35.13305383
8057,7.094475298,-1.324969771,18.62977646,8.23E-20,8.56E-18,35.12921523
16097,7.828602679,-1.060120915,18.62233521,8.34E-20,8.65E-18,35.11640316
20614,5.965615675,-0.852874183,18.60376681,8.61E-20,8.90E-18,35.08441355
2627,6.346656151,-0.88211683,18.53712197,9.65E-20,9.96E-18,34.96937162
20607,6.991687103,-1.166138072,18.53476808,9.69E-20,9.98E-18,34.96530186
7127,6.932760218,-1.208979167,18.48846396,1.05E-19,1.08E-17,34.88515417
5299,5.200073611,-0.617526552,18.4819498,1.06E-19,1.09E-17,34.87386504
14295,7.164365278,-1.892922794,18.48023518,1.07E-19,1.09E-17,34.87089301
42233,4.035447123,-1.115845997,18.45903798,1.11E-19,1.13E-17,34.83413141
28688,6.104902976,-0.528435866,18.45602563,1.11E-19,1.13E-17,34.82890425
21486,5.083837004,-0.505593546,18.41892171,1.18E-19,1.20E-17,34.76446012
4425,5.71332877,-0.529273693,18.41456771,1.19E-19,1.21E-17,34.75689058
12518,5.567817262,-0.140886029,18.38768587,1.25E-19,1.26E-17,34.71012187
21539,4.874861012,-0.869861928,18.38009425,1.27E-19,1.28E-17,34.6969035
5331,6.933167659,-0.836027369,18.35813505,1.32E-19,1.32E-17,34.65864229
35051,8.41694881,-1.673657271,18.3147033,1.42E-19,1.42E-17,34.58285262
32298,4.799487302,-0.96286969,18.31178785,1.43E-19,1.43E-17,34.57775959
35034,4.886705456,-1.613725082,18.25307515,1.58E-19,1.58E-17,34.4750464
17931,6.632155952,-1.221241422,18.24659825,1.60E-19,1.59E-17,34.46369834
14330,4.128160813,0.132196895,18.19223811,1.76E-19,1.75E-17,34.36831977
25153,8.756127183,-2.005671977,18.16638085,1.84E-19,1.83E-17,34.3228664
35030,5.507865079,-0.881694444,18.11976807,2.00E-19,1.98E-17,34.24078889
12538,5.74764881,-1.783918301,18.11584391,2.01E-19,1.99E-17,34.23387091
32300,4.515649008,-0.693730392,18.11274664,2.02E-19,1.99E-17,34.22840978
34990,5.43204881,-0.731451797,18.09245393,2.10E-19,2.06E-17,34.1926099
22419,7.821876687,-1.698519608,18.069388,2.18E-19,2.14E-17,34.15187624
26885,6.339715873,-0.578082925,18.0600969,2.22E-19,2.17E-17,34.13545601
4390,5.698326885,-0.462543301,18.05572695,2.24E-19,2.18E-17,34.12773051
29659,5.911529067,-0.574965278,18.04499976,2.28E-19,2.22E-17,34.10875949
21527,5.220998115,-0.53061683,18.02590826,2.36E-19,2.29E-17,34.07497262
25085,6.278703274,-1.707260621,18.01763102,2.39E-19,2.32E-17,34.06031469
6197,5.721023313,-1.043628268,18.0037128,2.45E-19,2.37E-17,34.03565448
13425,5.684970635,-0.483006127,17.99850318,2.48E-19,2.38E-17,34.02641997
10685,6.500175992,-0.733423611,17.99803291,2.48E-19,2.38E-17,34.02558625
14326,5.760137698,0.272679739,17.98662663,2.53E-19,2.43E-17,34.00535928
19700,3.530933532,-0.633315359,17.96767557,2.61E-19,2.50E-17,33.97172902
33235,6.266869444,-1.18272018,17.93638196,2.76E-19,2.64E-17,33.91613026
5337,6.649230159,-1.472088644,17.93026981,2.79E-19,2.66E-17,33.90526137
13432,7.290975595,-0.849383578,17.92854451,2.80E-19,2.67E-17,33.9021928
17891,6.841904464,-1.205440359,17.88667506,3.02E-19,2.87E-17,33.82764858
9825,5.60403006,-0.235506127,17.84539294,3.25E-19,3.08E-17,33.75400596
13430,7.279744048,-0.912361111,17.8232295,3.38E-19,3.19E-17,33.71440975
5325,5.538839087,-0.414852941,17.80418325,3.50E-19,3.30E-17,33.68034948
31434,6.396069147,-2.747158497,17.80276384,3.50E-19,3.30E-17,33.67780994
11601,5.039440972,-0.708050654,17.77867874,3.66E-19,3.43E-17,33.63469197
7126,6.595648115,-0.407790033,17.77810049,3.66E-19,3.43E-17,33.63365618
23339,6.433529563,-0.833937092,17.77489349,3.68E-19,3.44E-17,33.62791104
17900,5.101938988,-0.88214951,17.76152015,3.77E-19,3.52E-17,33.60394417
26957,6.482964881,-1.630973039,17.74139333,3.91E-19,3.64E-17,33.56784556
1695,5.901094048,-0.884091912,17.73402381,3.96E-19,3.68E-17,33.55461932
10757,6.249271528,-0.69048652,17.69745594,4.23E-19,3.92E-17,33.48892186
25103,4.708327976,-0.165198938,17.65844117,4.54E-19,4.20E-17,33.41870284
38625,5.39228125,-0.131221814,17.64392156,4.66E-19,4.30E-17,33.39253721
2632,5.768155754,-0.520689542,17.63862804,4.70E-19,4.33E-17,33.38299334
19729,4.59043621,-0.128828023,17.62737174,4.80E-19,4.41E-17,33.36269099
16139,4.763550694,-0.645553922,17.62568365,4.81E-19,4.41E-17,33.35964535
13390,7.122658135,-0.808711601,17.61025817,4.95E-19,4.53E-17,33.33180346
1689,5.419623313,0.723645016,17.57556694,5.27E-19,4.81E-17,33.26911376
11594,5.865274603,-1.055618873,17.5550739,5.47E-19,4.98E-17,33.23203273
34159,5.564528274,-0.276435458,17.53456414,5.67E-19,5.16E-17,33.19488526
16101,7.19335,-1.730104575,17.50061536,6.03E-19,5.47E-17,33.13331729
5326,5.341676389,-0.330468137,17.48307578,6.23E-19,5.64E-17,33.10146932
31387,5.152561111,-0.291703023,17.46905626,6.39E-19,5.77E-17,33.07599386
23315,6.975766865,-2.485910131,17.43729259,6.77E-19,6.10E-17,33.0182118
35915,8.402362401,-1.805855801,17.42805061,6.88E-19,6.18E-17,33.00138305
16100,5.199254365,-1.274722222,17.4274011,6.89E-19,6.18E-17,33.00020009
9794,5.212816667,-2.339793301,17.42332038,6.94E-19,6.21E-17,32.9927669
42185,5.620789583,-0.675624592,17.42138541,6.96E-19,6.22E-17,32.98924178
13457,6.116296925,-0.791774101,17.40067329,7.23E-19,6.45E-17,32.95148809
1691,5.009099603,-0.584493464,17.36782475,7.68E-19,6.83E-17,32.89153581
2595,6.379444048,-0.95834232,17.35787187,7.82E-19,6.94E-17,32.87335211
23345,3.555796825,-0.026553922,17.35561602,7.85E-19,6.96E-17,32.86922951
20629,6.265212401,-0.859382353,17.35134225,7.91E-19,7.00E-17,32.86141793
29657,5.987246726,-1.163024918,17.3470655,7.97E-19,7.04E-17,32.85359932
4385,5.361754861,-0.48944567,17.32466196,8.30E-19,7.31E-17,32.81261573
27805,4.331308433,-0.582698529,17.31976362,8.38E-19,7.36E-17,32.80364918
41294,5.196945833,-1.641686683,17.31623286,8.43E-19,7.40E-17,32.79718473
21521,6.38203879,-1.117666258,17.31135446,8.51E-19,7.45E-17,32.78825107
33228,6.97725873,-1.600131944,17.29906149,8.70E-19,7.60E-17,32.76573014
22454,7.449663988,-1.211101716,17.28868395,8.87E-19,7.72E-17,32.74670798
26892,5.615256349,-1.514906454,17.28813964,8.88E-19,7.72E-17,32.74571
31413,6.46140506,-0.700295752,17.27277817,9.13E-19,7.93E-17,32.71753417
4445,5.936384325,-0.912795343,17.27093852,9.16E-19,7.94E-17,32.71415852
5292,5.978821429,0.12270098,17.25261954,9.47E-19,8.19E-17,32.680528
29636,6.206099603,-1.194736111,17.25108733,9.50E-19,8.20E-17,32.67771378
30531,6.743137798,-1.093724265,17.24595937,9.59E-19,8.26E-17,32.66829374
3537,5.690086012,-1.074065768,17.23521449,9.78E-19,8.40E-17,32.64854796
27800,6.26118998,-0.812331699,17.22441346,9.98E-19,8.56E-17,32.62868873
7086,6.603800694,-0.373199755,17.21956936,1.01E-18,8.61E-17,32.61977881
25143,4.909486905,0.077647876,17.20955234,1.03E-18,8.76E-17,32.60134762
20589,6.037005159,-0.723379902,17.18350529,1.08E-18,9.17E-17,32.55337994
33193,6.359053373,-2.948242647,17.17825217,1.09E-18,9.24E-17,32.54369864
15231,5.911233234,-0.280944036,17.16584063,1.11E-18,9.43E-17,32.52081493
5332,6.160612103,0.117590686,17.14938273,1.14E-18,9.70E-17,32.49044977
5285,5.293021429,-0.257671977,17.14840221,1.15E-18,9.70E-17,32.48863994
41331,4.41474752,-0.101166258,17.10927495,1.23E-18,1.04E-16,32.41634945
799,5.304922222,-0.518778595,17.10908987,1.23E-18,1.04E-16,32.41600719
1696,5.95081131,-1.02077982,17.08430436,1.29E-18,1.09E-16,32.37014334
9798,4.910338591,-1.188775735,17.0721011,1.32E-18,1.11E-16,32.34754197
35953,6.463934821,-0.927358252,17.06958256,1.33E-18,1.11E-16,32.3428758
8031,5.527357738,0.230965278,17.04526876,1.39E-18,1.16E-16,32.29779974
12491,5.47568869,0.194788399,17.02091484,1.45E-18,1.21E-16,32.25259636
27839,4.24373502,-1.438681781,16.96904149,1.60E-18,1.33E-16,32.15613706
35000,4.362944048,-0.425033905,16.93639303,1.70E-18,1.41E-16,32.09530285
35933,7.967146825,-2.335382353,16.91313668,1.77E-18,1.47E-16,32.05191054
43125,5.154922321,-0.518045343,16.90941852,1.78E-18,1.48E-16,32.04496857
4386,7.531686905,-0.606239379,16.90566594,1.80E-18,1.48E-16,32.03796109
16141,7.426420238,-1.808963644,16.90385796,1.80E-18,1.48E-16,32.03458444
30493,5.752586508,-2.453694853,16.90297669,1.81E-18,1.48E-16,32.03293845
33232,5.030512302,-0.664197304,16.90202925,1.81E-18,1.48E-16,32.03116878
27792,6.97101746,-0.786267157,16.90186823,1.81E-18,1.48E-16,32.03086802
27785,6.125251984,-1.312059641,16.89462149,1.83E-18,1.50E-16,32.01732952
13417,6.933778671,-1.257565359,16.88436756,1.87E-18,1.53E-16,31.99816484
9838,4.808912698,-1.279769199,16.87875282,1.89E-18,1.54E-16,31.98766681
20631,7.368639782,-1.284122958,16.83092443,2.07E-18,1.68E-16,31.8981251
24220,5.117039683,-0.623816993,16.81873399,2.11E-18,1.72E-16,31.87526966
30486,5.60538125,-0.53975531,16.81364454,2.13E-18,1.73E-16,31.86572363
832,6.043438492,0.629551062,16.80984049,2.15E-18,1.74E-16,31.85858702
16988,5.776868353,-0.148094363,16.79432454,2.21E-18,1.79E-16,31.82946461
7092,6.342603274,-0.78393219,16.78516156,2.25E-18,1.81E-16,31.81225602
1694,4.40436627,-0.390392974,16.76985722,2.31E-18,1.86E-16,31.78349656
795,6.651481349,-0.861485294,16.76806523,2.32E-18,1.86E-16,31.7801277
40437,5.802208036,-0.958446487,16.75910623,2.36E-18,1.89E-16,31.76328085
42186,6.492737302,-1.090531046,16.74851532,2.41E-18,1.93E-16,31.74335583
35894,5.076939385,-2.467090686,16.7427886,2.44E-18,1.94E-16,31.73257772
9786,5.933587798,0.538495507,16.66337506,2.83E-18,2.25E-16,31.58280599
40439,5.837686409,-1.606425245,16.64004212,2.95E-18,2.35E-16,31.53869073
3491,5.399703869,-0.304394608,16.63487904,2.98E-18,2.37E-16,31.52892219
11653,6.841689087,-0.861471405,16.60775949,3.14E-18,2.49E-16,31.47757176
9785,5.313885714,0.03125531,16.60599834,3.15E-18,2.49E-16,31.47423471
34157,5.001801786,-0.767542892,16.59816756,3.20E-18,2.52E-16,31.45939335
21488,5.68448879,-0.464044118,16.59447456,3.22E-18,2.54E-16,31.45239221
26900,6.365014187,-1.538604167,16.59011778,3.25E-18,2.55E-16,31.44413105
29598,5.198741865,-0.977629085,16.57762342,3.32E-18,2.61E-16,31.42042999
31454,6.324396925,-0.929581699,16.57567889,3.34E-18,2.61E-16,31.41674003
40399,5.720454663,-1.615941585,16.55733974,3.45E-18,2.70E-16,31.38192232
4429,4.65364623,0.649094771,16.50397792,3.82E-18,2.98E-16,31.28043514
826,5.114839583,-0.019055556,16.44698977,4.26E-18,3.32E-16,31.1717588
30492,5.072630754,-0.500453023,16.43752994,4.33E-18,3.37E-16,31.15368961
20587,5.344980952,0.115378676,16.40357029,4.62E-18,3.59E-16,31.08875443
43126,6.072358036,-1.345886029,16.3946195,4.70E-18,3.64E-16,31.07162142
34998,5.197947817,-0.881232435,16.38146878,4.82E-18,3.73E-16,31.04643554
26925,5.90469623,-0.546719771,16.34301844,5.19E-18,4.01E-16,30.97270342
16999,5.478215079,-0.994836601,16.32923733,5.33E-18,4.11E-16,30.94624302
13407,6.191925298,-1.566196895,16.31468307,5.48E-18,4.21E-16,30.9182787
43086,6.150560218,-1.464368464,16.31435544,5.48E-18,4.21E-16,30.91764897
28728,5.938549008,-0.641397059,16.30367584,5.59E-18,4.29E-16,30.89711634
38598,7.095083631,-1.958931781,16.27374154,5.92E-18,4.53E-16,30.83950717
7989,5.298897817,0.081801879,16.24969379,6.20E-18,4.74E-16,30.79316541
34117,5.393531151,-1.077760621,16.24402354,6.27E-18,4.78E-16,30.78223046
3538,5.756477579,-0.533992647,16.22952447,6.45E-18,4.91E-16,30.75425544
19757,4.785346825,-1.134936683,16.22775346,6.47E-18,4.92E-16,30.75083702
20601,4.159230556,-0.717703431,16.2125959,6.66E-18,5.05E-16,30.72156761
12531,5.411814385,0.060250408,16.20916539,6.70E-18,5.08E-16,30.71494024
23335,6.17745496,-1.794729575,16.19913871,6.83E-18,5.17E-16,30.69556337
15254,7.687512103,-1.366898284,16.18738015,6.99E-18,5.27E-16,30.67282738
6241,5.512906845,-0.646585784,16.17966818,7.10E-18,5.34E-16,30.65790862
37686,4.901648611,-0.33135049,16.16827646,7.25E-18,5.45E-16,30.63586104
35895,6.848467163,-1.794776961,16.1453285,7.58E-18,5.69E-16,30.5914099
35887,5.21639623,-0.632573529,16.14245407,7.62E-18,5.71E-16,30.58583848
19726,4.145608135,0.202980392,16.12622015,7.87E-18,5.88E-16,30.55435791
17927,5.347940873,-0.016560866,16.12497599,7.88E-18,5.89E-16,30.55194421
19686,4.264401786,0.27395098,16.11393341,8.05E-18,6.00E-16,30.53051488
2626,6.261718155,-0.294490605,16.10187929,8.24E-18,6.13E-16,30.50710925
38613,7.160121329,-2.060457108,16.1001474,8.27E-18,6.14E-16,30.50374527
3496,5.461285714,-0.553381127,16.09533127,8.35E-18,6.19E-16,30.49438904
9826,5.94351002,0.469707516,16.08053603,8.59E-18,6.36E-16,30.46563263
25995,5.617193948,-1.457353758,16.0522375,9.07E-18,6.70E-16,30.41057236
17929,5.353036706,-0.621183415,16.0503351,9.11E-18,6.72E-16,30.40686811
17898,4.122933631,-1.464920752,16.04003342,9.29E-18,6.84E-16,30.38680321
22428,4.638038591,0.773074346,16.00958979,9.86E-18,7.24E-16,30.32744752
32312,6.438899306,-1.002316993,15.99588512,1.01E-17,7.43E-16,30.30069849
24238,4.616849405,-1.185816585,15.98339069,1.04E-17,7.60E-16,30.27629582
14355,4.670787897,-0.739106618,15.94334505,1.12E-17,8.20E-16,30.19798166
14294,5.203265278,-2.832292892,15.93852243,1.13E-17,8.26E-16,30.18853996
3533,6.828875794,-1.86749469,15.93597728,1.14E-17,8.29E-16,30.18355616
28729,4.753964782,-0.452974673,15.91756533,1.18E-17,8.57E-16,30.14748407
21499,5.150369444,-0.998948529,15.91605034,1.18E-17,8.58E-16,30.14451449
17954,4.335359325,0.009067402,15.90509242,1.21E-17,8.76E-16,30.12302886
26889,4.458258135,-0.02439665,15.87931108,1.27E-17,9.19E-16,30.07243232
29587,5.495446726,-0.077633578,15.87228958,1.29E-17,9.30E-16,30.05864125
28738,4.284643948,-1.199486928,15.8648082,1.31E-17,9.42E-16,30.04394164
35012,7.04466121,-1.298635621,15.86109509,1.32E-17,9.48E-16,30.03664399
26026,5.440539881,0.035940359,15.84431743,1.36E-17,9.78E-16,30.00365287
25988,5.475948909,-1.010062092,15.81495647,1.44E-17,1.03E-15,29.9458522
9795,6.651024008,-1.311458333,15.81005685,1.45E-17,1.04E-15,29.93619848
1734,5.591926984,-1.000859886,15.76602011,1.59E-17,1.13E-15,29.84932747
9835,6.522454663,-1.279768791,15.76332544,1.59E-17,1.14E-15,29.84400553
33192,4.491276885,-0.336916667,15.75210489,1.63E-17,1.16E-15,29.82183745
14315,5.034765079,-0.951136438,15.74543499,1.65E-17,1.17E-15,29.80865408
791,6.065849107,-0.266448121,15.74422264,1.65E-17,1.18E-15,29.80625734
7097,5.444641369,-1.688918709,15.71175583,1.76E-17,1.25E-15,29.74201879
35954,5.247181151,-0.485970997,15.70777905,1.78E-17,1.26E-15,29.73414323
9793,6.034126786,-1.525404003,15.70129033,1.80E-17,1.27E-15,29.72128973
11591,4.658626389,0.260409314,15.67966167,1.88E-17,1.32E-15,29.67841549
16994,4.413714187,-0.436134804,15.67927325,1.88E-17,1.32E-15,29.67764511
20654,5.33588254,-0.409064951,15.67748595,1.89E-17,1.33E-15,29.67410003
11661,5.176025298,-0.653754493,15.67147394,1.91E-17,1.34E-15,29.662173
12560,6.712484028,-0.587881127,15.67103146,1.91E-17,1.34E-15,29.66129505
25139,4.121853571,-1.478802288,15.65692002,1.97E-17,1.38E-15,29.63328516
15190,4.948737004,-0.482227124,15.64627168,2.01E-17,1.40E-15,29.61213617
36797,3.930251786,-1.112122141,15.63632699,2.05E-17,1.43E-15,29.59237458
15220,5.805103671,-0.931701389,15.62508987,2.09E-17,1.46E-15,29.57003295
24198,5.188288393,-1.381438317,15.60051556,2.20E-17,1.53E-15,29.52113067
16133,4.158285913,-0.130178513,15.59673904,2.21E-17,1.54E-15,29.51361017
19691,5.860859325,-0.140604984,15.55389662,2.41E-17,1.67E-15,29.4281952
29638,5.575494147,-1.165064542,15.54989141,2.43E-17,1.68E-15,29.42020066
32352,7.000987798,-1.370234069,15.53366971,2.51E-17,1.73E-15,29.38780524
31429,4.436982341,0.212627451,15.53098494,2.52E-17,1.74E-15,29.38244109
7093,6.25265625,-1.153658088,15.51643473,2.60E-17,1.79E-15,29.35335747
16093,3.349277579,0.096167075,15.49446145,2.71E-17,1.86E-15,29.30939614
1701,5.21700248,-0.476971814,15.48432382,2.77E-17,1.90E-15,29.28909778
1735,5.442703075,-0.772470997,15.48004017,2.79E-17,1.91E-15,29.28051763
