,log2FoldChange,AveExpr,t,P.Value,padj,B
5426,0.283390625,-0.701958333,0.395656038,0.698739918,0.76978282,-7.39083569
21826,-0.173464844,-1.029184896,-0.395637239,0.698753451,0.76978282,-7.390843576
24880,-0.071867188,-0.385947917,-0.395554268,0.698813183,0.769828728,-7.390878381
25252,0.147050781,0.764763021,0.395229353,0.699047112,0.770066527,-7.391014605
14077,-0.054683594,-0.356989583,-0.395177331,0.69908457,0.770087887,-7.391036406
40872,0.249367187,0.738411458,0.394926783,0.699264983,0.770254489,-7.391141364
33829,0.076324219,-0.842570313,0.394916433,0.699272436,0.770254489,-7.391145698
40936,0.076332031,-0.471591146,0.39489201,0.699290024,0.770254489,-7.391155925
30547,0.244039063,1.929190104,0.394771072,0.699377116,0.770330514,-7.39120656
21881,0.067902344,-0.141901042,0.394328611,0.699695788,0.770661601,-7.391391682
28388,0.057339844,-0.44315625,0.394263134,0.699742952,0.770693633,-7.39141906
9025,-0.100097656,-0.545635417,-0.39399311,0.699937465,0.770887865,-7.391531918
103,0.186757813,0.981494792,0.39396811,0.699955474,0.770887865,-7.391542363
35256,-0.133875,-0.752476563,-0.393823939,0.700059339,0.770975028,-7.391602585
39962,-0.055355469,-0.112408854,-0.39380804,0.700070793,0.770975028,-7.391609225
24120,-0.088664063,-0.49771875,-0.393689,0.700156558,0.771046153,-7.391658931
30181,0.082335937,-0.161796875,0.393668184,0.700171556,0.771046153,-7.391667622
33513,0.163308594,-2.058239583,0.393461683,0.700320345,0.771190079,-7.39175381
10200,-0.088695313,-0.300752604,-0.393417598,0.700352111,0.771205135,-7.391772204
36414,0.066855469,0.2036875,0.393164055,0.700534815,0.771386395,-7.391877953
20135,0.060863281,-0.738200521,0.393088827,0.700589028,0.771426162,-7.391909317
6316,0.101605469,-0.520299479,0.393045144,0.70062051,0.771440898,-7.391927527
42582,-0.062125,-0.141794271,-0.392981822,0.700666146,0.771468004,-7.39195392
26607,0.134597656,-2.670223958,0.392960759,0.700681326,0.771468004,-7.391962698
37974,0.055636719,-0.299700521,0.392912008,0.700716461,0.77148676,-7.391983013
19557,0.127691406,-1.203901042,0.392859001,0.700754665,0.771492882,-7.3920051
23986,0.0794375,0.100783854,0.392854067,0.700758221,0.771492882,-7.392007155
13596,0.067296875,-0.548286458,0.392821385,0.700781776,0.771498887,-7.392020771
28294,-0.053339844,-0.302893229,-0.392723924,0.700852022,0.771556294,-7.392061369
27860,-0.247988281,2.372427083,-0.392624392,0.700923764,0.771615345,-7.392102819
37711,0.337382813,-1.586171875,0.392536923,0.700986814,0.771664823,-7.392139237
21641,-0.087421875,-0.879101563,-0.392410295,0.701078094,0.771745375,-7.392191944
17852,-0.063847656,-0.240942708,-0.392161394,0.701257529,0.771922961,-7.392295499
12718,0.07690625,-0.151231771,0.392126068,0.701282997,0.771931061,-7.392310191
15726,-0.066667969,0.220742188,-0.392001471,0.701372829,0.772010006,-7.392362
40923,-0.059648438,-0.154523438,-0.391816961,0.701505865,0.772136501,-7.392438693
5301,-0.339652344,3.162598958,-0.391783849,0.70152974,0.77214284,-7.392452453
12745,0.073007812,-0.30009375,0.391719075,0.701576447,0.772174309,-7.392479366
7926,0.104164063,-0.056786458,0.391668191,0.701613138,0.772194753,-7.392500505
13298,0.265265625,0.225171875,0.391506823,0.701729504,0.772302883,-7.392567524
31228,-0.064722656,-0.691890625,-0.391433225,0.701782579,0.772341355,-7.392598083
5076,0.074554688,-0.272273438,0.391388853,0.701814579,0.77235663,-7.392616503
16022,-0.07284375,0.847195313,-0.391348043,0.701844011,0.772369078,-7.392633443
34572,0.257660156,2.3013125,0.391281986,0.701891652,0.772401564,-7.39266086
22372,0.072933594,-0.241239583,0.391195833,0.701953787,0.772439973,-7.39269661
40672,0.060285156,0.045997396,0.391171541,0.701971308,0.772439973,-7.392706689
9320,-0.078308594,-0.499192708,-0.391158212,0.701980921,0.772439973,-7.392712219
16689,-0.156097656,-0.755247396,-0.391096359,0.702025533,0.772455294,-7.392737878
16106,0.198128906,1.662960938,0.391088654,0.70203109,0.772455294,-7.392741074
40646,-0.160269531,-2.942106771,-0.390644793,0.702351263,0.772787636,-7.392925089
18045,0.114152344,-0.597109375,0.390559656,0.702412682,0.772835265,-7.392960361
37723,0.177535156,-1.112544271,0.390512517,0.70244669,0.772852733,-7.392979888
25777,0.080164062,-0.699536458,0.390484548,0.702466868,0.772854984,-7.392991473
26748,-0.051476563,-0.185807292,-0.390404621,0.702524533,0.772898477,-7.393024574
3449,0.198226563,0.078919271,0.390360725,0.702556202,0.772913369,-7.39304275
31085,0.082382812,-0.577390625,0.390011005,0.70280854,0.773151515,-7.393187489
39683,0.412824219,1.043580729,0.390010439,0.702808948,0.773151515,-7.393187723
30646,-0.057988281,-0.097653646,-0.389931776,0.702865711,0.773194004,-7.393220262
21305,-0.081042969,-0.504026042,-0.389904674,0.702885268,0.773195563,-7.393231471
27145,-0.104355469,-1.652882813,-0.389685676,0.70304331,0.773349455,-7.393322019
41935,-0.073535156,0.3830625,-0.389389186,0.703257297,0.773542456,-7.393444529
37945,0.244484375,1.149416667,0.389386034,0.703259572,0.773542456,-7.393445831
25606,0.080265625,-0.101651042,0.389367141,0.703273209,0.773542456,-7.393453634
2701,-0.068242188,-0.174614583,-0.389323588,0.703304645,0.773557071,-7.393471622
42067,0.246628906,-0.219341146,0.389258381,0.703351712,0.773588878,-7.393498549
33878,-0.078949219,0.446617188,-0.389109888,0.7034589,0.773686806,-7.393559851
3504,0.158226563,1.592960938,0.388973086,0.703557655,0.773763531,-7.393616307
29734,-0.077207031,-0.434653646,-0.388962956,0.703564967,0.773763531,-7.393620487
38918,-0.096261719,-0.715091146,-0.388873847,0.703629297,0.773814313,-7.39365725
27240,-0.069492188,-0.155960938,-0.388559498,0.703856251,0.774035807,-7.393786871
36417,-0.133824219,0.912942708,-0.388544582,0.70386702,0.774035807,-7.393793019
19837,0.056046875,0.342518229,0.388403848,0.703968638,0.774127582,-7.393851015
40658,0.073140625,-0.402854167,0.388318752,0.704030084,0.774152865,-7.393886073
9931,-0.101636719,-0.264710938,-0.388306048,0.704039258,0.774152865,-7.393891307
15675,0.230726563,1.733776042,0.388289639,0.704051107,0.774152865,-7.393898066
31256,-0.075320313,-0.064458333,-0.388259198,0.704073089,0.774152865,-7.393910604
24106,-0.089847656,-0.421210938,-0.388237955,0.704088429,0.774152865,-7.393919353
35683,-0.075300781,-0.061799479,-0.388221095,0.704100603,0.774152865,-7.393926297
28703,-0.370367188,2.666880208,-0.388160501,0.70414436,0.774181005,-7.39395125
35674,0.1030625,-1.071536458,0.388066944,0.704211924,0.774235318,-7.393989769
42513,-0.067535156,0.131257813,-0.388031603,0.704237446,0.774243407,-7.394004318
37778,-0.25275,1.508078125,-0.387930971,0.704310122,0.774303336,-7.394045736
2199,-0.084175781,-0.002828125,-0.387886841,0.704341994,0.774307683,-7.394063896
635,0.071347656,0.079809896,0.387875191,0.704350408,0.774307683,-7.39406869
22853,0.076765625,-0.612513021,0.387807244,0.704399482,0.77434166,-7.394096646
41434,0.111703125,-0.754398438,0.387752025,0.704439365,0.774365532,-7.394119362
10382,0.112707031,-0.675872396,0.387722181,0.70446092,0.774369256,-7.394131638
16870,-0.084714844,-0.157234375,-0.387499401,0.704621836,0.774526166,-7.394223246
30315,-0.092953125,-0.819523438,-0.387376741,0.704710441,0.774586741,-7.394273662
354,-0.059460937,0.268335938,-0.387372664,0.704713386,0.774586741,-7.394275337
23610,0.057746094,-0.468934896,0.387347642,0.704731461,0.774586741,-7.39428562
40212,-0.106167969,0.412419271,-0.387122514,0.704894098,0.774745521,-7.394378105
15024,-0.060769531,-0.531643229,-0.386887899,0.705063606,0.774911844,-7.394474433
16212,0.076019531,0.003851562,0.386853897,0.705088173,0.774918863,-7.394488388
2650,0.201363281,-2.00325,0.38680013,0.705127022,0.774941578,-7.394510453
18321,-0.06546875,0.926552083,-0.386749702,0.705163459,0.774961642,-7.394531146
31531,0.068074219,-0.73809375,0.386652503,0.705233693,0.775018218,-7.394571022
18643,-0.166546875,0.060867188,-0.386628131,0.705251305,0.775018218,-7.39458102
40664,0.056089844,-0.088010417,0.386478487,0.70535944,0.775117067,-7.39464239
40589,0.067886719,0.229929688,0.386366141,0.705440629,0.775186299,-7.394688448
13870,-0.194898438,0.617611979,-0.386313692,0.705478533,0.775207966,-7.394709946
23833,-0.064917969,0.108145833,-0.386271827,0.705508789,0.775221227,-7.394727104
4383,-0.066378906,0.351229167,-0.385748857,0.705886784,0.775616578,-7.394941283
21689,-0.058980469,0.160554688,-0.385620936,0.705979256,0.775698188,-7.394993629
15443,-0.128464844,0.173377604,-0.385446717,0.706105204,0.775816575,-7.395064893
6965,-0.072554688,-0.307848958,-0.385413309,0.706129356,0.775823113,-7.395078555
18919,-0.06896875,-0.495239583,-0.385142231,0.706325346,0.776018444,-7.395189367
18013,0.078320313,0.443778646,0.384805501,0.706568833,0.776257258,-7.39532691
13236,-0.068132812,0.204554688,-0.384791253,0.706579136,0.776257258,-7.395332728
28004,-0.074574219,-0.338791667,-0.384417272,0.7068496,0.7765174,-7.395485344
38482,-0.049457031,-0.488309896,-0.384413452,0.706852363,0.7765174,-7.395486902
27665,0.061757813,0.662445313,0.384365082,0.706887347,0.776535818,-7.39550663
23535,0.083136719,-0.385401042,0.384262929,0.706961234,0.77659697,-7.395548286
42082,-0.117796875,0.260617188,-0.384184128,0.707018231,0.776639566,-7.395580413
11182,0.075363281,-0.460054688,0.383959524,0.707180701,0.776798016,-7.395671946
12587,-0.238390625,0.886309896,-0.383807433,0.707290726,0.776898851,-7.395733899
35226,0.059476563,0.031833333,0.38363819,0.707413167,0.777001573,-7.395802809
37659,0.065164063,-0.518419271,0.383627774,0.707420703,0.777001573,-7.395807049
23944,-0.237484375,-1.116825521,-0.383585231,0.707451482,0.777015357,-7.395824366
20313,-0.076617188,-0.2085,-0.383515791,0.707501724,0.777050195,-7.395852628
14616,0.118921875,-0.61696875,0.383469301,0.70753536,0.777050195,-7.395871546
21223,-0.060414063,-0.580528646,-0.383465801,0.707537893,0.777050195,-7.39587297
39021,-0.078984375,-0.299914063,-0.383346121,0.707624488,0.777125275,-7.395921661
33863,-0.142414063,-2.739979167,-0.383308632,0.707651614,0.777135042,-7.39593691
5178,0.078449219,0.237348958,0.383221569,0.707714613,0.777163246,-7.395972318
7731,0.198070313,-0.01796875,0.383199835,0.70773034,0.777163246,-7.395981156
8147,0.063105469,-0.073421875,0.383186419,0.707740048,0.777163246,-7.395986611
5655,-0.068132813,0.203742188,-0.383169399,0.707752364,0.777163246,-7.395993532
34791,0.101203125,-0.419898438,0.383147155,0.707768461,0.777163246,-7.396002576
40754,0.083507813,0.079359375,0.382856206,0.707979013,0.777374416,-7.396120824
23688,0.065679688,-0.638559896,0.382793252,0.708024575,0.777404417,-7.396146398
10784,-0.130191406,-0.542580729,-0.382583576,0.708176332,0.777534851,-7.396231547
40113,0.065910156,-0.036111979,0.382545472,0.708203911,0.777534851,-7.396247016
34647,-0.055371094,0.218578125,-0.382529245,0.708215657,0.777534851,-7.396253603
9079,0.105472656,0.448052083,0.382528309,0.708216334,0.777534851,-7.396253983
30214,0.16503125,-1.274677083,0.382450397,0.708272729,0.777576737,-7.396285607
20071,-0.056511719,-0.440442708,-0.382345178,0.708348892,0.777640323,-7.396328304
28057,0.065128906,-0.479177083,0.382318087,0.708368503,0.777641759,-7.396339296
9673,-0.092550781,-0.125783854,-0.382292964,0.708386689,0.777641759,-7.396349488
4505,0.102257813,-1.003046875,0.382193697,0.708458548,0.777668027,-7.396389755
41412,0.1578125,0.658526042,0.382185287,0.708464636,0.777668027,-7.396393166
27406,-0.075242187,-0.345986979,-0.382184298,0.708465352,0.777668027,-7.396393567
38418,0.050335937,-0.350994792,0.382028314,0.708578275,0.777751076,-7.396456817
28661,-0.064078125,0.306171875,-0.382016366,0.708586925,0.777751076,-7.396461661
29304,-0.1634375,1.703434896,-0.382004176,0.708595751,0.777751076,-7.396466603
27287,0.09134375,-0.533450521,0.381884959,0.708682062,0.777815802,-7.396514925
7559,0.123269531,-0.760078125,0.38184759,0.708709117,0.777815802,-7.396530068
36080,0.053972656,0.149463542,0.381847108,0.708709466,0.777815802,-7.396530263
35702,-0.100539063,-0.928372396,-0.381768444,0.708766421,0.777844899,-7.396562137
33284,-0.159578125,-0.232817708,-0.381760081,0.708772477,0.777844899,-7.396565525
27477,-0.087347656,0.277630208,-0.381490686,0.70896754,0.77803894,-7.396674628
40235,-0.078410156,-0.54475,-0.381458613,0.708990765,0.778040017,-7.396687612
31380,0.060796875,-0.353007813,0.381438916,0.709005029,0.778040017,-7.396695586
39932,-0.109839844,-1.170796875,-0.381371124,0.70905412,0.778073856,-7.396723026
3700,-0.094539063,0.070885417,-0.38123713,0.709151155,0.778145757,-7.396777248
9913,0.064632813,-0.135869792,0.381230227,0.709156154,0.778145757,-7.396780041
42150,-0.092816406,1.019455729,-0.38117056,0.709199366,0.778173139,-7.39680418
33523,-0.157730469,0.283138021,-0.381121948,0.709234571,0.778178764,-7.396823843
14266,-0.058070313,-0.315106771,-0.381113064,0.709241005,0.778178764,-7.396827436
12647,-0.059652344,0.215932292,-0.381072798,0.709270167,0.778190729,-7.396843721
30445,0.062425781,0.008671875,0.380890351,0.709402308,0.778315676,-7.396917489
31373,0.08834375,0.343690104,0.38073149,0.709517375,0.778421883,-7.396981693
30019,0.061835937,-0.501059896,0.380669869,0.70956201,0.778450817,-7.39700659
18014,-0.066164063,-0.6103125,-0.380623138,0.70959586,0.778467916,-7.397025468
20396,-0.054535156,-0.360338542,-0.380375856,0.709774995,0.778644396,-7.397125327
5458,-0.084113281,-0.586260417,-0.380185949,0.709912577,0.778775285,-7.397201973
33494,0.070589844,0.184783854,0.380041526,0.710017216,0.778870028,-7.397260237
37459,0.342445313,1.862289063,0.379971986,0.710067601,0.778905254,-7.397288283
26169,-0.0565625,-0.427596354,-0.379944638,0.710087417,0.778906945,-7.397299312
33036,-0.073460937,1.043302083,-0.379914299,0.7101094,0.778911014,-7.397311546
34325,-0.058847656,-0.075893229,-0.379673083,0.71028419,0.779067286,-7.397408778
13546,-0.065507813,0.326539063,-0.379667239,0.710288424,0.779067286,-7.397411133
21452,-0.088484375,-0.808690104,-0.379567746,0.710360524,0.779126319,-7.39745122
12030,-0.246957031,-0.116705729,-0.379339271,0.710526105,0.779287875,-7.397543236
31537,-0.0754375,-0.244255208,-0.379248686,0.710591758,0.779339828,-7.397579703
10044,-0.08890625,0.284098958,-0.379119084,0.710685692,0.779422796,-7.397631862
37543,0.081335938,-1.390653646,0.37906902,0.710721981,0.779442538,-7.397652007
10370,-0.17596875,0.08734375,-0.379021996,0.710756065,0.779459864,-7.397670925
7284,-0.260269531,1.657473958,-0.378833615,0.710892617,0.779589557,-7.397746691
37535,0.219804688,-1.148114583,0.378798873,0.710917802,0.779597118,-7.39776066
25832,-0.085308594,-0.813869792,-0.378651152,0.71102489,0.779640335,-7.397820041
41421,-0.06978125,0.184973958,-0.378647452,0.711027572,0.779640335,-7.397821528
37645,-0.415996094,0.340908854,-0.378646208,0.711028474,0.779640335,-7.397822028
19539,-0.064542969,-0.773221354,-0.378643584,0.711030376,0.779640335,-7.397823083
14855,-0.06709375,0.187002604,-0.378169529,0.711374078,0.779997137,-7.398013488
22060,0.085921875,-1.180585938,0.378126696,0.711405136,0.780010955,-7.398030681
9754,-0.272253906,0.021604167,-0.378101673,0.71142328,0.780010955,-7.398040724
5812,-0.065878906,-0.269213542,-0.377988517,0.711505333,0.780080853,-7.398086131
18035,0.083269531,-0.508856771,0.377873439,0.711588783,0.780149097,-7.398132295
26114,0.116519531,-1.049023438,0.377852203,0.711604184,0.780149097,-7.398140813
24181,-0.060808594,-0.14975,-0.377798746,0.71164295,0.780171531,-7.398162252
29301,0.277152344,1.788184896,0.377735636,0.711688719,0.78020164,-7.398187558
23012,-0.0576875,-0.194510417,-0.377682326,0.711727381,0.780223956,-7.398208932
22575,-0.085742188,-0.043018229,-0.377581709,0.711800353,0.780283883,-7.398249264
11548,0.074933594,-0.750463542,0.377491661,0.711865663,0.780335408,-7.398285351
28055,0.060425781,-0.277377604,0.377437859,0.711904686,0.780358116,-7.398306908
22146,0.056644531,-0.166567708,0.377364634,0.711957797,0.780396264,-7.398336242
32830,-0.062003906,0.272835938,-0.377336177,0.711978438,0.780398092,-7.398347641
1768,0.243445313,0.289390625,0.377281608,0.712018019,0.780398092,-7.398369496
9500,-0.276234375,1.787820313,-0.377278326,0.7120204,0.780398092,-7.398370811
30204,0.083136719,-0.472479167,0.377261369,0.712032699,0.780398092,-7.398377602
34511,-0.068890625,-1.370666667,-0.37708129,0.712163326,0.780521191,-7.3984497
11059,0.085230469,-0.253609375,0.377043258,0.712190915,0.780531358,-7.398464922
37013,-0.0874375,-1.480294271,-0.37691031,0.712287361,0.780616987,-7.398518124
28697,0.327421875,0.519828125,0.376851921,0.712329721,0.780643339,-7.398541484
28515,-0.074421875,-0.740354167,-0.376586292,0.712522439,0.780834464,-7.398647709
22594,-0.164902344,-1.872877604,-0.376419499,0.712643461,0.780947009,-7.398714372
3007,0.097445313,-0.025494792,0.37627933,0.712745171,0.781038388,-7.398770372
11447,0.080933594,-0.637346354,0.376129701,0.712853752,0.78113729,-7.398830128
34356,-0.06503125,-0.097973958,-0.376049037,0.71291229,0.781163001,-7.398862333
37056,0.095734375,0.206786458,0.37604655,0.712914094,0.781163001,-7.398863326
145,-0.180558594,2.187520833,-0.376021607,0.712932196,0.781163001,-7.398873283
13008,-0.185351563,-0.711143229,-0.375991288,0.7129542,0.78116703,-7.398885385
32569,-0.058542969,-0.415955729,-0.375956583,0.712979386,0.781174545,-7.398899237
41745,-0.076675781,0.200625,-0.375905072,0.71301677,0.781195425,-7.398919794
37386,0.166503906,-0.058682292,0.375841085,0.713063209,0.781222279,-7.398945326
8969,0.183878906,1.123898438,0.375799955,0.71309306,0.781222279,-7.398961735
34921,-0.090164062,0.652820313,-0.37579554,0.713096265,0.781222279,-7.398963497
37109,-0.066160156,-0.429572917,-0.375743778,0.713133833,0.781243356,-7.398984145
34842,-0.093414063,-0.967200521,-0.375478287,0.713326537,0.78143438,-7.39909001
40630,0.05796875,0.128643229,0.375387749,0.713392258,0.781486292,-7.399126095
4286,-0.102882813,-0.139184896,-0.374905296,0.713742506,0.781834167,-7.39931824
30801,0.085910156,-0.72253125,0.374899785,0.713746507,0.781834167,-7.399320433
33393,0.062183594,-0.612010417,0.374731663,0.713868576,0.781947785,-7.399387333
23902,-0.206859375,2.172984375,-0.374446212,0.714075852,0.782154728,-7.399500853
30428,-0.064921875,-1.079515625,-0.374380077,0.714123878,0.782187233,-7.399527142
41981,0.081519531,-0.356971354,0.374258463,0.714212196,0.782263867,-7.399575473
10475,0.057136719,-0.197317708,0.374189153,0.714262532,0.782298896,-7.39960301
19511,-0.07465625,-0.659721354,-0.374154145,0.714287957,0.782306641,-7.399616917
28263,-0.069050781,-0.733395833,-0.373995656,0.714403064,0.782412606,-7.399679861
5022,-0.10865625,-0.940703125,-0.373598882,0.714691267,0.782708134,-7.399837327
5072,0.052875,-0.129039063,0.373168012,0.715004288,0.783030826,-7.400008139
12542,0.305867188,2.586486979,0.373135056,0.715028232,0.783036929,-7.400021196
25809,-0.069621094,0.114648438,-0.372898868,0.715199843,0.783204741,-7.400114739
36571,-0.127546875,-2.34065625,-0.372837958,0.715244102,0.783233086,-7.400138853
30166,0.155992187,-2.947854167,0.372518571,0.715476198,0.783467115,-7.400265235
33696,-0.078640625,-0.747893229,-0.372284945,0.715645989,0.783614762,-7.400357614
2737,-0.050957031,-0.226450521,-0.372275408,0.715652921,0.783614762,-7.400361384
19465,-0.060492188,-0.2260625,-0.372257158,0.715666185,0.783614762,-7.400368598
11026,0.07234375,0.915559896,0.372011839,0.715844494,0.783789867,-7.400465533
22949,-0.062023438,-0.086361979,-0.371920784,0.715910681,0.783830616,-7.400501496
9755,0.144769531,-0.604739583,0.371910042,0.715918489,0.783830616,-7.400505738
19447,-0.058746094,0.135226563,-0.371793764,0.716003015,0.783903023,-7.400551649
1294,-0.104476563,0.051158854,-0.371730394,0.716049082,0.783933323,-7.400576665
18984,-0.060597656,-0.430085938,-0.371522927,0.716199909,0.784063007,-7.400658533
39640,-0.063257812,0.237015625,-0.371516851,0.716204326,0.784063007,-7.40066093
27398,-0.243367188,-0.971598958,-0.37131135,0.716353736,0.784206432,-7.400741977
31264,0.063882812,-0.343416667,0.371267731,0.716385451,0.78422101,-7.400759174
1053,-0.09675,0.402429688,-0.371224374,0.716416975,0.784235378,-7.400776266
27451,0.069277344,-0.475942708,0.371151611,0.716469883,0.784273153,-7.400804946
3704,0.092113281,0.156122396,0.371001387,0.716579118,0.784361326,-7.400864139
20085,0.077214844,-0.08878125,0.370990222,0.716587237,0.784361326,-7.400868538
9728,-0.099894531,0.123783854,-0.370913691,0.716642889,0.784402098,-7.400898684
26531,-0.073605469,-0.26446875,-0.370664188,0.716824336,0.784580553,-7.400996923
33286,-0.178496094,1.021958333,-0.370526068,0.716924789,0.78466409,-7.401051278
41923,0.094753906,-0.752036458,0.370508624,0.716937476,0.78466409,-7.401058142
11931,-0.067566406,-0.016049479,-0.370472433,0.716963798,0.78467275,-7.40107238
31080,0.049824219,-0.547864583,0.370410961,0.717008509,0.784701535,-7.401096562
29527,0.056542969,-0.460710938,0.370318745,0.717075583,0.784754792,-7.40113283
36360,0.063554688,0.024419271,0.369937844,0.717352658,0.785037862,-7.401282543
11962,0.059789063,0.2704375,0.369909218,0.717373483,0.785040496,-7.401293789
14450,-0.098226562,0.417945313,-0.369595019,0.717602072,0.78525181,-7.401417162
5751,-0.076804688,0.034898438,-0.369593155,0.717603428,0.78525181,-7.401417894
23172,-0.066808594,-0.222015625,-0.369341686,0.717786399,0.785429279,-7.401516561
18434,0.075242187,-0.441716146,0.369295948,0.717819681,0.785429279,-7.4015345
15506,-0.108566406,-1.105934896,-0.369294288,0.717820889,0.785429279,-7.401535151
7856,-0.067953125,-0.199369792,-0.369217737,0.717876593,0.785470066,-7.40156517
983,-0.208679688,-0.907294271,-0.36918096,0.717903355,0.785479185,-7.401579589
35352,0.074605469,0.246708333,0.369114652,0.717951607,0.785511816,-7.401605584
18406,-0.063359375,-0.386010417,-0.369058006,0.71799283,0.785536753,-7.401627788
3755,-0.079691406,0.057776042,-0.368925694,0.718089119,0.785621936,-7.401679637
5145,0.077875,0.071333333,0.368855407,0.718140273,0.785657735,-7.401707173
25251,0.063171875,-0.853919271,0.368649188,0.718290362,0.785782948,-7.401787932
13034,0.083933594,-0.428893229,0.368647493,0.718291596,0.785782948,-7.401788596
31054,0.060976563,0.043919271,0.368375394,0.718489652,0.785979441,-7.401895087
19882,-0.229917969,1.383458333,-0.368220233,0.718602601,0.786082825,-7.401955778
42645,-0.102132813,0.446986979,-0.368090573,0.718696992,0.786165903,-7.402006475
12424,0.104933594,0.794927083,0.367913819,0.718825674,0.786286487,-7.402075557
11467,0.138105469,-0.682414063,0.367857051,0.718867005,0.786303939,-7.402097737
29712,-0.052082031,0.049315104,-0.367841229,0.718878524,0.786303939,-7.402103919
30208,0.062636719,-0.036007813,0.36774678,0.718947291,0.786340773,-7.402140812
33738,0.071042969,-0.271619792,0.367708077,0.718975471,0.786340773,-7.402155928
25794,0.074140625,-0.739263021,0.367696877,0.718983627,0.786340773,-7.402160302
41026,-0.136261719,-0.731533854,-0.367693628,0.718985992,0.786340773,-7.402161571
15517,-0.069511719,-0.340901042,-0.367663409,0.719007995,0.78634466,-7.402173371
29030,0.070363281,-0.329799479,0.367394226,0.719204005,0.786538846,-7.402278447
27724,0.101820313,0.043752604,0.367307319,0.719267292,0.786587876,-7.402312354
27158,0.069085938,0.154059896,0.367214165,0.71933513,0.786641881,-7.402348691
29965,0.053070312,-0.583161458,0.367152229,0.719380236,0.786662279,-7.402372845
28355,0.07584375,-0.782523438,0.367137868,0.719390695,0.786662279,-7.402378445
12817,-0.0669375,0.141125,-0.366978357,0.719506866,0.78676913,-7.402440631
12638,-0.059417969,0.534111979,-0.366890261,0.71957103,0.786819106,-7.402474965
40617,-0.103871094,0.283223958,-0.366417926,0.719915085,0.787161531,-7.40265891
33248,-0.290664063,3.192752604,-0.366409638,0.719921123,0.787161531,-7.402662136
8009,-0.261648438,-1.456848958,-0.366317396,0.719988321,0.787214811,-7.40269803
40559,-0.254765625,0.211609375,-0.366278072,0.72001697,0.787225941,-7.40271333
16835,-0.086617188,-0.881200521,-0.366190002,0.720081131,0.78725612,-7.402747589
42651,-0.113921875,0.466002604,-0.36618948,0.720081512,0.78725612,-7.402747792
10113,0.137238281,-0.676015625,0.366125132,0.720128392,0.787287181,-7.402772818
29079,0.050761719,-0.048942708,0.366042078,0.720188904,0.787333141,-7.402805113
2164,-0.335660156,1.2645,-0.365281365,0.720743232,0.787918941,-7.403100577
25462,-0.080578125,-0.170664063,-0.365222374,0.720786225,0.787941698,-7.403123465
9218,-0.382648438,0.814192708,-0.365202075,0.72080102,0.787941698,-7.403131339
19749,0.220644531,-1.174533854,0.365027691,0.72092812,0.788060426,-7.403198972
1661,-0.180324219,-0.198588542,-0.364833714,0.721069511,0.788179674,-7.403274166
32953,-0.0879375,-0.840203125,-0.36482729,0.721074193,0.788179674,-7.403276655
1862,-0.116339844,1.091700521,-0.364653481,0.721200893,0.78829795,-7.403343997
4055,-0.065773438,0.099989583,-0.364621334,0.721224328,0.78830335,-7.403356449
42015,0.205257813,0.143075521,0.364590565,0.721246758,0.788307652,-7.403368366
41717,-0.139242188,0.8861875,-0.364508471,0.721306606,0.788348325,-7.403400156
8,-0.076675781,1.272601563,-0.364488778,0.721320962,0.788348325,-7.403407781
34561,-0.110417969,-1.674606771,-0.364406731,0.721380777,0.788393484,-7.403439545
28465,-0.076832031,-0.398880208,-0.364231932,0.721508219,0.788512546,-7.403507194
32906,0.093824219,0.299622396,0.364054527,0.72163757,0.78863369,-7.403575818
33658,0.057191406,-0.162916667,0.363973574,0.721696598,0.788677976,-7.403607122
28354,-0.055113281,-0.3853125,-0.363858038,0.721780846,0.788749821,-7.403651787
39454,-0.063605469,0.108450521,-0.363821342,0.721807605,0.788753775,-7.40366597
5075,-0.0758125,0.752651042,-0.363802324,0.721821474,0.788753775,-7.40367332
6763,0.203472656,-0.022070313,0.363545296,0.722008913,0.78893837,-7.403772619
22328,-0.091722656,0.370671875,-0.363452716,0.722076433,0.788974313,-7.403808369
12147,0.061789063,-0.120020833,0.363449432,0.722078828,0.788974313,-7.403809637
33356,0.052324219,0.15615625,0.36339528,0.722118323,0.788997241,-7.403830544
18187,0.090558594,0.534455729,0.363363134,0.722141768,0.789002633,-7.403842953
2201,-0.084773437,0.1114375,-0.363228192,0.72224019,0.789089941,-7.403895033
25417,-0.069519531,-0.374434896,-0.363171734,0.722281371,0.789114706,-7.403916817
27324,0.050492188,-0.076270833,0.363096291,0.7223364,0.789154599,-7.403945921
16614,-0.059363281,-0.242690104,-0.362898863,0.722480413,0.789291704,-7.404022055
14902,0.382101563,1.863820313,0.362847537,0.722517855,0.789312378,-7.404041842
24184,-0.159585938,-0.701265625,-0.362740846,0.722595686,0.789377173,-7.404082962
21747,0.157453125,1.929890625,0.362580651,0.722712556,0.78946143,-7.404144682
7651,-0.068214844,-0.290898438,-0.362569064,0.72272101,0.78946143,-7.404149146
41915,-0.098339844,-0.566377604,-0.362546675,0.722737344,0.78946143,-7.404157769
27219,-0.057125,0.309286458,-0.362533575,0.722746902,0.78946143,-7.404162815
39345,-0.279695313,2.169354167,-0.362291769,0.722923327,0.789633905,-7.404255916
31902,-0.0683125,-0.712950521,-0.361879031,0.723224505,0.789942633,-7.404414688
